account_id,is_gmail_fromaccounts,collection_21_days,billed_users_count,log_max_tsize,os_android_avg,os_chrome_os_avg,os_ios_avg,os_linux_avg,os_mac_avg,total_events_sum,notification_events_sum,new_entry_events_sum,payment_events_sum,inbox_events_sum,communicating_events_sum,non_communicating_events_sum,web_events_sum,ios_events_sum,desktop_app_events_sum,empty_events_sum,lead_score
2793762,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0002529530350531585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003347025711242964,0.0,0.0019965772960638902,0.0
2793763,1.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0014334005319678982,0.0,0.00411522633744856,0.0,0.0,0.0,0.0001932367149758454,0.0,0.0243420051726761,0.0,0.001426126640045636,0.0
2793764,1.0,0.0,0.0,0.7231600557929171,0.0,0.0,0.0,1.0,0.0,0.0006515456963490446,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00011042097998619738,0.0005144297546170071,0.0,0.0,0.003137478608100399,0.0
2793765,1.0,0.0,0.0,0.4265440441321598,1.0,0.0,0.0,0.0,0.0,0.0012034432273741176,0.0,0.0011757789535567313,0.0,0.004859086491739553,0.0,0.00016563146997929605,0.0007287754857074266,0.0,0.0,0.00713063320022818,0.0
2793766,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0019929633064794303,0.0,0.0011757789535567313,0.0,0.0009718172983479105,0.0049833887043189366,0.0004416839199447895,0.001148893118644649,0.003194888178913738,0.0,0.00713063320022818,0.0
2793767,0.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0011957779838876583,0.0,0.0011757789535567313,0.0026455026455026454,0.001943634596695821,0.0,0.0005797101449275362,0.0012089099233499666,0.0,0.0,0.0034227039361095263,1.0
2793768,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0005442322875386138,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00011042097998619738,0.0004887082668861568,0.0,0.0,0.0022818026240730175,0.0
2793769,0.0,0.0,0.0,0.7872044328080161,0.0,0.0,1.0,0.0,0.0,0.0011114603055366054,0.0,0.0005878894767783657,0.0,0.0029154518950437317,0.0,0.00013802622498274673,0.0006859063394893427,0.0,0.0,0.003137478608100399,0.0
2793770,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0001916310871614837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00243420051726761,0.0,0.001426126640045636,0.0
2793771,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.001188112740401199,0.0,0.005291005291005291,0.0,0.0,0.0,0.0002484472049689441,0.0,0.015061615700593336,0.0,0.0005704506560182544,0.0
2793772,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0006592109398355039,0.0,0.0005878894767783657,0.0,0.0,0.0,2.7605244996549345e-05,0.0,0.007454739084132056,0.0,0.001426126640045636,0.0
2793773,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0010731340881043087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015213753232922561,0.0,0.0019965772960638902,0.0
2793774,1.0,0.0,0.0,0.5745584102207318,1.0,0.0,0.0,0.0,0.0,5.3656704405215434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001426126640045636,0.0
2793775,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,1.0,0.0005825585049709104,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,5.521048999309869e-05,0.0004544129499116896,0.0,0.0,0.001711351968054763,0.0
2793776,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.00013797438275626827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005704506560182544,0.0
2793777,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.0,0.0001226438957833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005704506560182544,0.0
2793778,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0012570999317793332,0.0,0.0005878894767783657,0.0013227513227513227,0.0029154518950437317,0.0,0.00027605244996549346,0.0011231716309137987,0.0,0.0,0.0028522532800912717,0.0
2793779,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,1.0,0.0008355115400240689,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,5.521048999309869e-05,0.0005230035838606239,0.0,0.0,0.001711351968054763,0.0
2793780,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,1.0,0.0009734859227803372,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.0001932367149758454,0.0008659567536052952,0.0,0.0,0.003137478608100399,0.0
2793781,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.0,0.000682206670294882,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00016563146997929605,0.0006087418762967916,0.0,0.0,0.0022818026240730175,0.0
2793782,0.0,0.0,0.0,0.6759725680197638,0.0,0.0,0.0,0.0,1.0,0.000528901800565695,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00011042097998619738,0.0004972820961297735,0.0,0.0,0.0034227039361095263,0.0
2793783,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.0,0.0008125158095646909,0.0,0.0005878894767783657,0.0,0.0058309037900874635,0.0005537098560354374,0.00016563146997929605,0.0005915942178095581,0.0,0.0,0.0022818026240730175,0.0
2793784,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.00046757985267402023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034991632435721893,0.0,0.001426126640045636,0.0
2793785,0.0,0.0,0.0,0.7231600557929171,0.0,0.0,0.0,0.0,0.0,0.0006592109398355039,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.0003864734299516908,0.0006601848517584924,0.0,0.0,0.0034227039361095263,0.0
2793786,0.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.008393441617672985,0.0,0.004703115814226925,0.0,0.012633624878522837,0.0049833887043189366,0.01217391304347826,0.013881029545415573,0.009888939601399666,0.0,0.00912721049629207,0.0
2793787,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,1.0,0.0008585072704834469,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,5.521048999309869e-05,0.00042011763293722245,0.0,0.0,0.0028522532800912717,0.0
2793788,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.5,0.01069301466361079,0.0,0.009994121105232217,0.0,0.030126336248785225,0.013289036544850499,0.021256038647342997,0.019479740041497332,0.0,0.0,0.024529378208784938,0.0
2793789,0.0,0.3277310924369748,0.3333333333333333,0.7872044328080161,0.03571428571428571,0.0,0.42857142857142855,0.0,0.0,0.029610835588192462,0.013605442176870748,0.01646090534979424,0.003968253968253968,0.03304178814382896,0.046511627906976744,0.025534851621808144,0.025078450537579094,0.052639586185912066,0.0,0.019395322304620648,0.0
2793790,1.0,0.0,0.0,0.4265440441321598,0.0,1.0,0.0,0.0,0.0,0.00164802734958876,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0022148394241417496,0.001601104209799862,0.0017233396779669737,0.0,0.0,0.0022818026240730175,0.0
2793791,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.00039092741780942676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005704506560182544,0.0
2793792,1.0,0.0,0.0,0.4265440441321598,1.0,0.0,0.0,0.0,0.0,0.0001609701132156463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005704506560182544,0.0
2793793,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.000505906070106317,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,5.521048999309869e-05,0.0003858223159627553,0.0,0.0,0.0022818026240730175,0.0
2793794,1.0,0.0,0.0,0.7872044328080161,0.0,0.0,1.0,0.0,0.0,0.000505906070106317,0.0,0.0011757789535567313,0.0,0.0,0.0,5.521048999309869e-05,0.0,0.008063289213448958,0.0,0.001426126640045636,0.0
2793795,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.0,0.0025601913244774222,0.0,0.0011757789535567313,0.0,0.0009718172983479105,0.0005537098560354374,0.002484472049689441,0.0027264776994701373,0.0,0.0,0.003137478608100399,0.0
2793796,1.0,0.0,0.0,0.5745584102207318,0.35714285714285715,0.0,0.0,0.0,0.0,0.002222920611073211,0.0,0.0023515579071134627,0.0,0.0009718172983479105,0.0005537098560354374,0.0004416839199447895,0.001508993946876554,0.0,0.0,0.012264689104392469,0.0
2793797,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,1.0,0.0005365670440521543,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,5.521048999309869e-05,0.0002829363650393539,0.0,0.0,0.0028522532800912717,0.0
2793798,1.0,0.0,0.0,0.6759725680197638,0.0,0.0,0.0,0.0,1.0,0.0021156072022627797,0.0,0.001763668430335097,0.0,0.004859086491739553,0.0,0.00022084195997239476,0.0020491451892244114,0.0,0.0,0.0028522532800912717,0.0
2793799,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.001011812140212634,0.0,0.0005878894767783657,0.0,0.009718172983479106,0.0005537098560354374,0.0003036576949620428,0.0009859903630159302,0.0,0.0,0.0034227039361095263,0.0
2793800,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.0,0.0008585072704834469,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,0.00011042097998619738,0.0006430371932712589,0.0,0.0,0.0022818026240730175,0.0
2793801,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0004599146091875609,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,5.521048999309869e-05,0.00035152699898828815,0.0,0.0,0.001711351968054763,0.0
2793802,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.8,0.0,0.0,0.0014257352884814386,0.0,0.0029394473838918285,0.0,0.0,0.0,0.00013802622498274673,0.0,0.02464628023733455,0.0,0.001426126640045636,0.0
2793803,0.0,0.0,0.0,0.6385289815797592,0.0,0.0,0.0,0.0,0.0,0.0008431767835105283,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,5.521048999309869e-05,0.00041154380369360564,0.0,0.0,0.0028522532800912717,0.0
2793804,0.0,0.0,0.0,0.7231600557929171,0.0,0.0,0.0,0.0,0.0,0.0032500632382587635,0.0,0.0029394473838918285,0.006613756613756613,0.008746355685131196,0.0005537098560354374,0.0006073153899240856,0.0032752027710616118,0.0,0.0,0.008841985168282943,0.0
2793805,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.003326715673123357,0.0,0.0005878894767783657,0.0,0.006802721088435374,0.0005537098560354374,0.00027605244996549346,0.0014746986299020869,0.0,0.0,0.007986309184255561,0.0
2793806,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,1.0,0.0009121639748886624,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,0.00016563146997929605,0.0008659567536052952,0.0,0.0,0.003993154592127781,0.0
2793807,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,1.0,0.0005825585049709104,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,5.521048999309869e-05,0.00031723168201382103,0.0,0.0,0.0028522532800912717,0.0
2793808,0.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,1.0,0.00039859266129588613,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,5.521048999309869e-05,0.00034295316974467134,0.0,0.0,0.001711351968054763,0.0
2793809,0.0,0.0,0.0,0.5745584102207318,0.17647058823529413,0.0,0.11764705882352941,0.0,0.0,0.004445841222146422,0.0,0.0029394473838918285,0.010582010582010581,0.013605442176870748,0.002768549280177187,0.0015734989648033125,0.0041154380369360566,0.0,0.0,0.009412435824301197,0.0
2793810,1.0,0.0,0.0,0.5745584102207318,1.0,0.0,0.0,0.0,0.0,6.898719137813413e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001426126640045636,0.0
2793811,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,1.0,0.000505906070106317,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,5.521048999309869e-05,0.0002743625357957371,0.0,0.0,0.001711351968054763,0.0
2793812,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0005672280179979918,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,5.521048999309869e-05,0.00034295316974467134,0.0,0.0,0.001711351968054763,0.0
2793813,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.000505906070106317,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,0.00011042097998619738,0.00046298677915530633,0.0,0.0,0.0034227039361095263,0.0
2793814,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0011497865229689022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02160352959075004,0.0,0.0019965772960638902,0.0
2793815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009428249488344998,0.0,0.0005878894767783657,0.0,0.0029154518950437317,0.0005537098560354374,0.00013802622498274673,0.0006859063394893427,0.0,0.0,0.0022818026240730175,0.0
2793816,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0003755969308365081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004107713372889092,0.0,0.0005704506560182544,0.0
2793817,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,1.0,0.0022689120719919667,0.0,0.0011757789535567313,0.0,0.0029154518950437317,0.0,0.0011042097998619738,0.002023423701493561,0.0,0.0,0.004278379920136908,0.0
2793818,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,1.0,0.0010961298185636868,0.0,0.0005878894767783657,0.0,0.0029154518950437317,0.0005537098560354374,0.0001932367149758454,0.001071728655452098,0.0,0.0,0.0034227039361095263,0.0
2793819,1.0,0.0,0.0,0.7231600557929171,0.0,0.0,1.0,0.0,0.0,0.0005748932614844511,0.0,0.0005878894767783657,0.0,0.0,0.0,2.7605244996549345e-05,0.0,0.005020538566864446,0.0,0.0019965772960638902,0.0
2793820,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.00892234341823868,0.0,0.006466784244562022,0.0026455026455026454,0.0029154518950437317,0.004429678848283499,0.012229123533471359,0.009782739166966752,0.028297581013235967,0.0,0.011409013120365089,0.0
2793821,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,1.0,0.0005825585049709104,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00016563146997929605,0.000557298900835091,0.0,0.0,0.0022818026240730175,0.0
2793822,1.0,0.0,0.0,0.4265440441321598,1.0,0.0,0.0,0.0,0.0,0.000881503000942825,0.0,0.0005878894767783657,0.0,0.003887269193391642,0.0005537098560354374,0.00013802622498274673,0.000557298900835091,0.0,0.0,0.0034227039361095263,0.0
2793823,0.0,0.0,0.0,0.8512580479820624,0.0,0.0,0.0,0.0,0.0,0.0005365670440521543,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,0.00011042097998619738,0.0004887082668861568,0.0,0.0,0.0022818026240730175,0.0
2793824,0.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0007358633747000975,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0011074197120708748,0.00027605244996549346,0.0005230035838606239,0.0,0.0,0.0022818026240730175,0.0
2793825,0.0,0.0,0.0,0.7872044328080161,0.0,0.0,0.0,0.0,0.375,0.00541932714492676,0.0,0.005291005291005291,0.0026455026455026454,0.014577259475218658,0.0049833887043189366,0.004002760524499655,0.005375790935747723,0.0,0.0,0.010553337136337706,0.0
2793826,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0003832621743229674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005704506560182544,0.0
2793827,1.0,0.0,0.0,0.8512580479820624,0.0,0.0,0.0,0.0,0.0,0.0018626541672096216,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,5.521048999309869e-05,0.0002829363650393539,0.0,0.0,0.003993154592127781,0.0
2793828,1.0,0.19327731092436976,0.13333333333333333,0.5745584102207318,0.8333333333333334,0.0,0.0,0.0,0.0,0.0018549889237231623,0.0,0.0011757789535567313,0.005291005291005291,0.001943634596695821,0.0,0.00016563146997929605,0.0010202856799903972,0.0,0.0,0.00827153451226469,0.0
2793829,1.0,0.0,0.0,0.6385289815797592,0.0,0.0,0.0,0.0,0.0,0.0017170145409668939,0.0,0.0005878894767783657,0.0,0.006802721088435374,0.0005537098560354374,0.0010766045548654245,0.001783356482672291,0.0,0.0,0.003993154592127781,0.0
2793830,1.0,0.0,0.0,0.7872044328080161,0.0,0.0,0.0,0.0,0.0,0.0009504901923209591,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.0003312629399585921,0.0007373493149510434,0.0,0.0,0.0034227039361095263,0.0
2793831,0.0,0.0,0.0,0.4265440441321598,0.0,0.0,1.0,0.0,0.0,0.00015330486972918694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005704506560182544,1.0
2793832,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.00027594876551253653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.001426126640045636,0.0
2793833,0.0,0.0,0.0,0.5745584102207318,1.0,0.0,0.0,0.0,0.0,0.00042158839175526416,0.0,0.0005878894767783657,0.0,0.0,0.0,2.7605244996549345e-05,0.0,0.0,0.0,0.001426126640045636,0.0
2793834,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.00035260120037713,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,5.521048999309869e-05,0.0003086578527702042,0.0,0.0,0.001711351968054763,0.0
2793835,1.0,0.0,0.0,0.6385289815797592,0.14814814814814814,0.0,0.0,0.12962962962962962,0.24074074074074073,0.016541595443779273,0.047619047619047616,0.0188124632569077,0.005291005291005291,0.03498542274052478,0.018826135105204873,0.008033126293995859,0.013906751033146423,0.0,0.0,0.013976041072447232,0.0
2793836,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0017476755149127313,0.0,0.0011757789535567313,0.0,0.0009718172983479105,0.002768549280177187,0.0014078674948240165,0.0018176517996467583,0.0,0.0,0.003137478608100399,0.0
2793837,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0010654688446178494,0.0,0.0005878894767783657,0.0,0.0,0.0,2.7605244996549345e-05,0.0,0.01947360413814088,0.0,0.001426126640045636,0.0
2793838,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0031580803164212514,0.0,0.0023515579071134627,0.003968253968253968,0.006802721088435374,0.0,0.0028433402346445826,0.0029493972598041737,0.0,0.0,0.006560182544209926,0.0
2793839,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0009964816532397152,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,0.0005797101449275362,0.0010288595092340141,0.0,0.0,0.0022818026240730175,0.0
2793840,1.0,0.0,0.0,0.5745584102207318,1.0,0.0,0.0,0.0,0.0,0.0018549889237231623,0.0,0.0005878894767783657,0.0,0.0029154518950437317,0.0,0.0007453416149068323,0.0018176517996467583,0.0,0.0,0.002567027952082145,0.0
2793841,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.0,0.0005442322875386138,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,0.0001932367149758454,0.0005058559253733903,0.0,0.0,0.0022818026240730175,0.0
2793842,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0004139231482688048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003194888178913738,0.0,0.001426126640045636,0.0
2793843,0.0,0.0,0.0,0.8512580479820624,0.0,0.0,0.0,0.0,1.0,0.0001303091392698089,0.0,0.0,0.0,0.0,0.0,0.0,2.5721487730850353e-05,0.0,0.0,0.001711351968054763,1.0
2793844,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0005135713135927763,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,5.521048999309869e-05,0.0004972820961297735,0.0,0.0,0.0028522532800912717,0.0
2793845,0.0,0.0,0.0,0.6385289815797592,0.0,0.0,0.0,0.0,0.0,0.026000505906070108,0.21088435374149658,0.030570252792475015,0.010582010582010581,0.07094266277939747,0.07198228128460686,0.022056590752242925,0.025712913901606738,0.0,0.0,0.04620650313747861,0.0
2793846,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0007205328877271787,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,5.521048999309869e-05,0.0005230035838606239,0.0,0.0,0.001711351968054763,0.0
2793847,0.0,0.0,0.0,0.6385289815797592,0.0,0.0,0.0,0.0,0.5,0.0009121639748886624,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00046928916494133887,0.0008831044120925287,0.0,0.0,0.0022818026240730175,0.0
2793848,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.005327344223089247,0.0,0.011169900058788948,0.0,0.004859086491739553,0.0022148394241417496,0.001932367149758454,0.0017747826534286744,0.07013540240377301,0.0,0.005704506560182544,0.0
2793849,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.00015330486972918694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005704506560182544,0.0
2793850,1.0,0.0,0.0,0.4265440441321598,1.0,0.0,0.0,0.0,0.0,0.0005365670440521543,0.0,0.0005878894767783657,0.0,0.0,0.0,2.7605244996549345e-05,0.0,0.0,0.0,0.0008556759840273816,0.0
2793851,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.2222222222222222,0.0,0.0,0.005342674710062166,0.0,0.0029394473838918285,0.0026455026455026454,0.008746355685131196,0.0033222591362126247,0.007757073844030366,0.009182571119913576,0.0,0.0,0.01654306902452938,0.0
2793852,1.0,0.0,0.0,0.5745584102207318,1.0,0.0,0.0,0.0,0.0,4.5991460918756084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005704506560182544,0.0
2793853,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.0,0.0008048505660782316,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0,0.00011042097998619738,0.0006001680470531749,0.0,0.0,0.0022818026240730175,0.0
2793854,1.0,0.0,0.0,0.6759725680197638,0.0,0.0,1.0,0.0,0.0,0.0019929633064794303,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00011042097998619738,0.0015004201176329372,0.0,0.0,0.004278379920136908,0.0
2793855,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0009658206792938779,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00011042097998619738,0.0005315774131042406,0.0,0.0,0.0034227039361095263,0.0
2793856,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0017706712453721095,0.0,0.0023515579071134627,0.0,0.0009718172983479105,0.0005537098560354374,0.00013802622498274673,0.001629027556287189,0.0,0.0,0.009982886480319452,0.0
2793857,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0025525260809909625,0.0,0.0005878894767783657,0.0,0.0029154518950437317,0.0005537098560354374,0.0019599723947550034,0.0025207057976233344,0.0,0.0,0.0034227039361095263,0.0
2793858,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.0,0.0005212365570792357,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,5.521048999309869e-05,0.00017147658487233567,0.0,0.0,0.001426126640045636,0.0
2793859,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.0,0.0008431767835105283,0.0,0.0005878894767783657,0.0,0.0058309037900874635,0.0005537098560354374,0.00016563146997929605,0.0008230876073872113,0.0,0.0,0.0034227039361095263,0.0
2793860,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.375,0.004783111935550633,0.0,0.001763668430335097,0.0,0.01749271137026239,0.0016611295681063123,0.001048999309868875,0.0027179038702265204,0.0,0.0,0.008556759840273816,0.0
2793861,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,1.0,0.0,0.0,0.0035413424907442185,0.0,0.0029394473838918285,0.0,0.0,0.0,0.00013802622498274673,0.0,0.06648410162787159,0.0,0.0019965772960638902,0.0
2793862,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,0.0,0.0,0.0,0.0006208847224032072,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00011042097998619738,0.0005487250715914742,0.0,0.0,0.0034227039361095263,0.0
2793863,0.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,0.0,0.004798442422523552,0.0,0.003527336860670194,0.009259259259259259,0.007774538386783284,0.0005537098560354374,0.007287784679089027,0.0075021005881646865,0.016887266088544045,0.0,0.004848830576155163,0.0
2793864,1.0,0.0,0.0,0.5745584102207318,0.0,0.0,0.0,0.0,1.0,0.0005825585049709104,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00011042097998619738,0.0005315774131042406,0.0,0.0,0.0022818026240730175,0.0
2793865,0.0,0.0,0.0,0.7231600557929171,0.0,0.0,0.0,0.0,0.0,0.00046757985267402023,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,5.521048999309869e-05,0.0005144297546170071,0.0,0.0,0.001711351968054763,0.0
2793866,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,1.0,0.0,0.0,0.008792034278968871,0.0,0.003527336860670194,0.0,0.004859086491739553,0.0005537098560354374,0.005134575569358178,0.006438945761956205,0.05142248592727826,0.0,0.009412435824301197,0.0
2793867,0.0,0.0,0.0,0.6759725680197638,0.0,0.0,0.0,0.0,0.0,0.0006592109398355039,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00011042097998619738,0.000437265291424456,0.0,0.0,0.0022818026240730175,0.0
2793868,1.0,0.0,0.0,0.4265440441321598,0.0,0.0,1.0,0.0,0.0,0.010716010394070169,0.0,0.031746031746031744,0.0,0.0,0.0,0.0014906832298136647,0.0,0.2586338049596836,0.0,0.007701083856246434,0.0
2793869,1.0,0.0,0.0,0.6759725680197638,0.0,0.0,0.0,0.0,0.0,0.00070520240075426,0.0,0.0005878894767783657,0.0,0.0009718172983479105,0.0005537098560354374,0.00011042097998619738,0.0004972820961297735,0.0,0.0,0.0022818026240730175,0.0
